lon,lat,degree,mesh_code_2d
136.6875,35.0417,7°50′,523645
136.5625,35.0417,7°50′,523644
136.4375,35.0417,7°50′,523643
136.3125,35.0417,7°50′,523642
136.1875,35.0417,7°50′,523641
136.0625,35.0417,7°50′,523640
136.9375,34.9583,7°40′,523637
136.8125,34.9583,7°50′,523636
136.6875,34.9583,7°50′,523635
136.5625,34.9583,7°50′,523634
136.4375,34.9583,7°50′,523633
136.3125,34.9583,7°50′,523632
136.1875,34.9583,7°50′,523631
136.0625,34.9583,7°50′,523630
136.9375,34.875,7°40′,523627
136.8125,34.875,7°40′,523626
136.6875,34.875,7°40′,523625
136.5625,34.875,7°40′,523624
136.4375,34.875,7°40′,523623
136.3125,34.875,7°50′,523622
136.1875,34.875,7°50′,523621
136.0625,34.875,7°50′,523620
136.9375,34.7917,7°40′,523617
136.8125,34.7917,7°40′,523616
136.5625,34.7917,7°40′,523614
136.4375,34.7917,7°40′,523613
136.3125,34.7917,7°40′,523612
136.1875,34.7917,7°50′,523611
136.0625,34.7917,7°50′,523610
136.9375,34.7083,7°40′,523607
136.8125,34.7083,7°40′,523606
136.5625,34.7083,7°40′,523604
136.4375,34.7083,7°40′,523603
136.3125,34.7083,7°40′,523602
136.1875,34.7083,7°40′,523601
136.0625,34.7083,7°50′,523600
135.9375,35.2917,8° 0′,523577
135.8125,35.2917,8° 0′,523576
135.6875,35.2917,8° 0′,523575
135.5625,35.2917,8° 0′,523574
135.4375,35.2917,8° 0′,523573
135.3125,35.2917,8°10′,523572
135.1875,35.2917,8°10′,523571
135.0625,35.2917,8°10′,523570
135.9375,35.2083,7°50′,523567
135.8125,35.2083,8° 0′,523566
135.6875,35.2083,8° 0′,523565
135.5625,35.2083,8° 0′,523564
135.4375,35.2083,8°10′,523563
135.3125,35.2083,8°10′,523562
135.1875,35.2083,8° 0′,523561
135.0625,35.2083,8°10′,523560
135.9375,35.125,7°50′,523557
135.8125,35.125,7°50′,523556
135.6875,35.125,8° 0′,523555
135.5625,35.125,8°10′,523554
135.4375,35.125,8°20′,523553
135.3125,35.125,8°10′,523552
135.1875,35.125,8°10′,523551
135.0625,35.125,8°10′,523550
135.9375,35.0417,7°50′,523547
135.8125,35.0417,8° 0′,523546
135.6875,35.0417,8° 0′,523545
135.5625,35.0417,8° 0′,523544
135.4375,35.0417,8°10′,523543
135.3125,35.0417,8°10′,523542
135.1875,35.0417,8° 0′,523541
135.0625,35.0417,8° 0′,523540
135.9375,34.9583,7°50′,523537
135.8125,34.9583,7°50′,523536
135.6875,34.9583,8° 0′,523535
135.5625,34.9583,7°50′,523534
135.4375,34.9583,7°50′,523533
135.3125,34.9583,8° 0′,523532
135.1875,34.9583,8° 0′,523531
135.0625,34.9583,8° 0′,523530
135.9375,34.875,7°50′,523527
135.8125,34.875,7°50′,523526
135.6875,34.875,7°50′,523525
135.5625,34.875,7°40′,523524
135.4375,34.875,7°40′,523523
135.3125,34.875,7°50′,523522
135.1875,34.875,8° 0′,523521
135.0625,34.875,8° 0′,523520
135.9375,34.7917,7°50′,523517
135.8125,34.7917,7°50′,523516
135.6875,34.7917,7°50′,523515
135.5625,34.7917,7°40′,523514
135.4375,34.7917,7°30′,523513
135.3125,34.7917,7°40′,523512
135.1875,34.7917,7°50′,523511
135.0625,34.7917,8° 0′,523510
135.9375,34.7083,7°50′,523507
135.8125,34.7083,7°50′,523506
135.6875,34.7083,7°50′,523505
135.5625,34.7083,7°40′,523504
135.4375,34.7083,7°40′,523503
135.3125,34.7083,7°40′,523502
135.1875,34.7083,7°50′,523501
135.0625,34.7083,7°50′,523500
134.9375,35.2917,8° 0′,523477
134.8125,35.2917,8° 0′,523476
134.6875,35.2917,8° 0′,523475
134.5625,35.2917,8° 0′,523474
134.4375,35.2917,8° 0′,523473
134.3125,35.2917,8° 0′,523472
134.1875,35.2917,8°10′,523471
134.0625,35.2917,8°20′,523470
134.9375,35.2083,8°10′,523467
134.8125,35.2083,8°20′,523466
134.6875,35.2083,8°20′,523465
134.5625,35.2083,8°10′,523464
134.4375,35.2083,8° 0′,523463
134.3125,35.2083,8° 0′,523462
134.1875,35.2083,8°10′,523461
134.0625,35.2083,8°10′,523460
134.9375,35.125,8°20′,523457
134.8125,35.125,8°30′,523456
134.6875,35.125,8°20′,523455
134.5625,35.125,8°10′,523454
134.4375,35.125,8° 0′,523453
134.3125,35.125,8° 0′,523452
134.1875,35.125,8°10′,523451
134.0625,35.125,8°10′,523450
134.9375,35.0417,8°10′,523447
134.8125,35.0417,8°20′,523446
134.6875,35.0417,8°20′,523445
134.5625,35.0417,8° 0′,523444
134.4375,35.0417,7°50′,523443
134.3125,35.0417,8° 0′,523442
134.1875,35.0417,8°10′,523441
134.0625,35.0417,8°20′,523440
134.9375,34.9583,8° 0′,523437
134.8125,34.9583,8° 0′,523436
134.6875,34.9583,8° 0′,523435
134.5625,34.9583,8° 0′,523434
134.4375,34.9583,8° 0′,523433
134.3125,34.9583,8° 0′,523432
134.1875,34.9583,8°20′,523431
134.0625,34.9583,8°20′,523430
134.9375,34.875,7°50′,523427
134.8125,34.875,7°50′,523426
134.6875,34.875,8° 0′,523425
134.5625,34.875,7°50′,523424
134.4375,34.875,8° 0′,523423
134.3125,34.875,8° 0′,523422
134.1875,34.875,8°10′,523421
134.0625,34.875,8°20′,523420
134.9375,34.7917,7°50′,523417
134.8125,34.7917,7°50′,523416
134.6875,34.7917,7°50′,523415
134.5625,34.7917,7°50′,523414
134.4375,34.7917,7°50′,523413
134.3125,34.7917,8° 0′,523412
134.1875,34.7917,8°10′,523411
134.0625,34.7917,8°10′,523410
134.9375,34.7083,7°50′,523407
134.8125,34.7083,7°50′,523406
134.6875,34.7083,7°50′,523405
134.5625,34.7083,7°50′,523404
134.4375,34.7083,7°50′,523403
134.3125,34.7083,7°50′,523402
134.1875,34.7083,8° 0′,523401
134.0625,34.7083,8° 0′,523400
133.9375,35.2917,8°10′,523377
133.8125,35.2917,8°20′,523376
133.6875,35.2917,8°20′,523375
133.5625,35.2917,8°30′,523374
133.4375,35.2917,8°20′,523373
133.3125,35.2917,8°20′,523372
133.1875,35.2917,8°30′,523371
133.0625,35.2917,8°20′,523370
133.9375,35.2083,8°10′,523367
133.8125,35.2083,8°20′,523366
133.6875,35.2083,8°20′,523365
133.5625,35.2083,8°20′,523364
133.4375,35.2083,8°20′,523363
133.3125,35.2083,8°10′,523362
133.1875,35.2083,8°20′,523361
133.0625,35.2083,8°20′,523360
133.9375,35.125,8°10′,523357
133.8125,35.125,8°20′,523356
133.6875,35.125,8°20′,523355
133.5625,35.125,8°20′,523354
133.4375,35.125,8° 0′,523353
133.3125,35.125,7°50′,523352
133.1875,35.125,7°50′,523351
133.0625,35.125,8° 0′,523350
133.9375,35.0417,8°10′,523347
133.8125,35.0417,8°10′,523346
133.6875,35.0417,8°20′,523345
133.5625,35.0417,8°10′,523344
133.4375,35.0417,8° 0′,523343
133.3125,35.0417,7°40′,523342
133.1875,35.0417,7°30′,523341
133.0625,35.0417,7°40′,523340
133.9375,34.9583,8° 0′,523337
133.8125,34.9583,7°50′,523336
133.6875,34.9583,8° 0′,523335
133.5625,34.9583,8° 0′,523334
133.4375,34.9583,8° 0′,523333
133.3125,34.9583,7°50′,523332
133.1875,34.9583,7°40′,523331
133.0625,34.9583,7°50′,523330
133.9375,34.875,8° 0′,523327
133.8125,34.875,7°50′,523326
133.6875,34.875,8° 0′,523325
133.5625,34.875,8° 0′,523324
133.4375,34.875,8° 0′,523323
133.3125,34.875,8° 0′,523322
133.1875,34.875,8° 0′,523321
133.0625,34.875,8° 0′,523320
133.9375,34.7917,8° 0′,523317
133.8125,34.7917,8° 0′,523316
133.6875,34.7917,8° 0′,523315
133.5625,34.7917,8° 0′,523314
133.4375,34.7917,8° 0′,523313
133.3125,34.7917,8° 0′,523312
133.1875,34.7917,8° 0′,523311
133.0625,34.7917,8° 0′,523310
133.9375,34.7083,8° 0′,523307
133.8125,34.7083,8° 0′,523306
133.6875,34.7083,8° 0′,523305
133.5625,34.7083,8° 0′,523304
133.4375,34.7083,8° 0′,523303
133.3125,34.7083,8° 0′,523302
133.1875,34.7083,8° 0′,523301
133.0625,34.7083,8° 0′,523300
132.9375,35.2917,8°10′,523277
132.8125,35.2917,8° 0′,523276
132.6875,35.2917,8° 0′,523275
132.5625,35.2917,8° 0′,523274
132.9375,35.2083,8°10′,523267
132.8125,35.2083,8°10′,523266
132.6875,35.2083,8° 0′,523265
132.5625,35.2083,8° 0′,523264
132.4375,35.2083,8°10′,523263
132.9375,35.125,8°10′,523257
132.8125,35.125,8°10′,523256
132.6875,35.125,8° 0′,523255
132.5625,35.125,8° 0′,523254
132.4375,35.125,8° 0′,523253
132.3125,35.125,8°10′,523252
132.9375,35.0417,8° 0′,523247
132.8125,35.0417,8° 0′,523246
132.6875,35.0417,8° 0′,523245
132.5625,35.0417,7°50′,523244
132.4375,35.0417,8° 0′,523243
132.3125,35.0417,8° 0′,523242
132.1875,35.0417,8° 0′,523241
132.9375,34.9583,7°50′,523237
132.8125,34.9583,8° 0′,523236
132.6875,34.9583,8° 0′,523235
132.5625,34.9583,8° 0′,523234
132.4375,34.9583,8° 0′,523233
132.3125,34.9583,8° 0′,523232
132.1875,34.9583,8° 0′,523231
132.0625,34.9583,8°10′,523230
132.9375,34.875,8° 0′,523227
132.8125,34.875,8° 0′,523226
132.6875,34.875,8° 0′,523225
132.5625,34.875,8°10′,523224
132.4375,34.875,8° 0′,523223
132.3125,34.875,8° 0′,523222
132.1875,34.875,8° 0′,523221
132.0625,34.875,8° 0′,523220
132.9375,34.7917,8° 0′,523217
132.8125,34.7917,8° 0′,523216
132.6875,34.7917,8° 0′,523215
132.5625,34.7917,8° 0′,523214
132.4375,34.7917,8° 0′,523213
132.3125,34.7917,8° 0′,523212
132.1875,34.7917,8° 0′,523211
132.0625,34.7917,8° 0′,523210
132.9375,34.7083,8° 0′,523207
132.8125,34.7083,8° 0′,523206
132.6875,34.7083,8° 0′,523205
132.5625,34.7083,8° 0′,523204
132.4375,34.7083,8° 0′,523203
132.3125,34.7083,8° 0′,523202
132.1875,34.7083,7°50′,523201
132.0625,34.7083,7°50′,523200
131.9375,34.875,8°20′,523127
131.8125,34.875,8°20′,523126
131.9375,34.7917,8°20′,523117
131.8125,34.7917,8°20′,523116
131.1875,34.7917,8° 0′,523111
131.9375,34.7083,8°10′,523107
131.8125,34.7083,8°20′,523106
131.6875,34.7083,8°10′,523105
131.5625,34.7083,8°10′,523104
129.5625,34.7083,8° 0′,522904
129.4375,34.7083,8° 0′,522903
139.3125,34.5417,7°40′,513962
139.3125,34.4583,7°40′,513952
139.3125,34.375,7°40′,513942
139.1875,34.375,7°40′,513941
139.3125,34.2917,7°30′,513932
139.1875,34.2917,7°30′,513931
139.1875,34.2083,7°30′,513921
139.0625,34.2083,7°30′,513920
139.5625,34.125,7°30′,513914
139.4375,34.125,7°30′,513913
139.5625,34.0417,7°30′,513904
139.4375,34.0417,7°30′,513903
138.9375,34.625,7°40′,513877
138.8125,34.625,7°30′,513876
138.1875,34.625,7°20′,513871
138.0625,34.625,7°20′,513870
138.9375,34.5417,7°30′,513867
137.9375,34.625,7°30′,513777
137.8125,34.625,7°30′,513776
137.6875,34.625,7°30′,513775
137.4375,34.625,7°30′,513773
137.3125,34.625,7°30′,513772
137.1875,34.625,7°30′,513771
137.0625,34.625,7°40′,513770
137.0625,34.5417,7°40′,513760
136.9375,34.625,7°40′,513677
136.6875,34.625,7°40′,513675
136.5625,34.625,7°40′,513674
136.4375,34.625,7°40′,513673
136.3125,34.625,7°40′,513672
136.1875,34.625,7°40′,513671
136.0625,34.625,7°50′,513670
136.9375,34.5417,7°40′,513667
136.8125,34.5417,7°40′,513666
136.6875,34.5417,7°40′,513665
136.5625,34.5417,7°40′,513664
136.4375,34.5417,7°30′,513663
136.3125,34.5417,7°30′,513662
136.1875,34.5417,7°40′,513661
136.0625,34.5417,7°50′,513660
136.9375,34.4583,7°30′,513657
136.8125,34.4583,7°40′,513656
136.6875,34.4583,7°40′,513655
136.5625,34.4583,7°30′,513654
136.4375,34.4583,7°30′,513653
136.3125,34.4583,7°30′,513652
136.1875,34.4583,7°40′,513651
136.0625,34.4583,7°40′,513650
136.9375,34.375,7°30′,513647
136.8125,34.375,7°30′,513646
136.6875,34.375,7°40′,513645
136.5625,34.375,7°30′,513644
136.4375,34.375,7°30′,513643
136.3125,34.375,7°30′,513642
136.1875,34.375,7°30′,513641
136.0625,34.375,7°40′,513640
136.9375,34.2917,7°30′,513637
136.8125,34.2917,7°30′,513636
136.6875,34.2917,7°30′,513635
136.5625,34.2917,7°30′,513634
136.4375,34.2917,7°30′,513633
136.3125,34.2917,7°30′,513632
136.1875,34.2917,7°30′,513631
136.0625,34.2917,7°30′,513630
136.8125,34.2083,7°30′,513626
136.5625,34.2083,7°30′,513624
136.4375,34.2083,7°30′,513623
136.3125,34.2083,7°30′,513622
136.1875,34.2083,7°30′,513621
136.0625,34.2083,7°30′,513620
136.3125,34.125,7°30′,513612
136.1875,34.125,7°30′,513611
136.0625,34.125,7°30′,513610
136.3125,34.0417,7°30′,513602
136.1875,34.0417,7°30′,513601
136.0625,34.0417,7°30′,513600
135.9375,34.625,7°50′,513577
135.8125,34.625,7°50′,513576
135.6875,34.625,7°50′,513575
135.5625,34.625,7°40′,513574
135.4375,34.625,7°40′,513573
135.3125,34.625,7°40′,513572
135.1875,34.625,7°50′,513571
135.0625,34.625,7°50′,513570
135.9375,34.5417,7°50′,513567
135.8125,34.5417,7°50′,513566
135.6875,34.5417,7°40′,513565
135.5625,34.5417,7°40′,513564
135.4375,34.5417,7°40′,513563
135.3125,34.5417,7°40′,513562
135.0625,34.5417,7°50′,513560
135.9375,34.4583,7°50′,513557
135.8125,34.4583,7°40′,513556
135.6875,34.4583,7°40′,513555
135.5625,34.4583,7°40′,513554
135.4375,34.4583,7°40′,513553
135.3125,34.4583,7°40′,513552
135.1875,34.4583,7°40′,513551
135.9375,34.375,7°40′,513547
135.8125,34.375,7°40′,513546
135.6875,34.375,7°40′,513545
135.5625,34.375,7°40′,513544
135.4375,34.375,7°40′,513543
135.3125,34.375,7°40′,513542
135.1875,34.375,7°40′,513541
135.9375,34.2917,7°40′,513537
135.8125,34.2917,7°50′,513536
135.6875,34.2917,7°50′,513535
135.5625,34.2917,7°40′,513534
135.4375,34.2917,7°40′,513533
135.3125,34.2917,7°40′,513532
135.1875,34.2917,7°40′,513531
135.0625,34.2917,7°40′,513530
135.9375,34.2083,7°40′,513527
135.8125,34.2083,7°50′,513526
135.6875,34.2083,7°50′,513525
135.5625,34.2083,7°50′,513524
135.4375,34.2083,7°40′,513523
135.3125,34.2083,7°40′,513522
135.1875,34.2083,7°40′,513521
135.0625,34.2083,7°40′,513520
135.9375,34.125,7°40′,513517
135.8125,34.125,7°50′,513516
135.6875,34.125,8° 0′,513515
135.5625,34.125,7°50′,513514
135.4375,34.125,7°40′,513513
135.3125,34.125,7°40′,513512
135.1875,34.125,7°40′,513511
135.0625,34.125,7°40′,513510
135.9375,34.0417,7°30′,513507
135.8125,34.0417,7°50′,513506
135.6875,34.0417,7°50′,513505
135.5625,34.0417,7°40′,513504
135.4375,34.0417,7°40′,513503
135.3125,34.0417,7°40′,513502
135.1875,34.0417,7°40′,513501
135.0625,34.0417,7°30′,513500
134.9375,34.625,7°50′,513477
134.5625,34.625,7°50′,513474
134.4375,34.625,7°50′,513473
134.1875,34.625,8° 0′,513471
134.0625,34.625,8° 0′,513470
134.9375,34.5417,7°50′,513467
134.8125,34.5417,7°50′,513466
134.4375,34.5417,7°50′,513463
134.3125,34.5417,7°50′,513462
134.1875,34.5417,8° 0′,513461
134.0625,34.5417,8° 0′,513460
134.9375,34.4583,7°50′,513457
134.8125,34.4583,7°50′,513456
134.4375,34.4583,7°50′,513453
134.3125,34.4583,7°50′,513452
134.1875,34.4583,7°50′,513451
134.0625,34.4583,8° 0′,513450
134.9375,34.375,7°50′,513447
134.8125,34.375,7°50′,513446
134.6875,34.375,7°50′,513445
134.3125,34.375,7°50′,513442
134.1875,34.375,7°50′,513441
134.0625,34.375,7°50′,513440
134.9375,34.2917,7°40′,513437
134.8125,34.2917,7°50′,513436
134.6875,34.2917,7°50′,513435
134.5625,34.2917,7°50′,513434
134.4375,34.2917,7°50′,513433
134.3125,34.2917,7°50′,513432
134.1875,34.2917,7°50′,513431
134.0625,34.2917,7°50′,513430
134.9375,34.2083,7°40′,513427
134.8125,34.2083,7°40′,513426
134.6875,34.2083,7°40′,513425
134.5625,34.2083,7°40′,513424
134.4375,34.2083,7°50′,513423
134.3125,34.2083,7°50′,513422
134.1875,34.2083,7°50′,513421
134.0625,34.2083,7°50′,513420
134.8125,34.125,7°40′,513416
134.6875,34.125,7°40′,513415
134.5625,34.125,7°40′,513414
134.4375,34.125,7°40′,513413
134.3125,34.125,7°40′,513412
134.1875,34.125,7°40′,513411
134.0625,34.125,7°40′,513410
134.6875,34.0417,7°40′,513405
134.5625,34.0417,7°40′,513404
134.4375,34.0417,7°40′,513403
134.3125,34.0417,7°40′,513402
134.1875,34.0417,7°40′,513401
134.0625,34.0417,7°40′,513400
133.9375,34.625,7°50′,513377
133.8125,34.625,7°40′,513376
133.6875,34.625,7°50′,513375
133.5625,34.625,8° 0′,513374
133.4375,34.625,8°10′,513373
133.3125,34.625,8° 0′,513372
133.1875,34.625,8° 0′,513371
133.0625,34.625,8° 0′,513370
133.9375,34.5417,7°50′,513367
133.8125,34.5417,7°50′,513366
133.6875,34.5417,8° 0′,513365
133.5625,34.5417,8°10′,513364
133.4375,34.5417,8°20′,513363
133.3125,34.5417,8°20′,513362
133.1875,34.5417,8° 0′,513361
133.0625,34.5417,8° 0′,513360
133.9375,34.4583,8° 0′,513357
133.8125,34.4583,8° 0′,513356
133.6875,34.4583,8° 0′,513355
133.5625,34.4583,8°20′,513354
133.4375,34.4583,8°40′,513353
133.3125,34.4583,8°40′,513352
133.1875,34.4583,8°10′,513351
133.0625,34.4583,7°50′,513350
133.9375,34.375,8° 0′,513347
133.8125,34.375,8° 0′,513346
133.6875,34.375,8°10′,513345
133.5625,34.375,8°20′,513344
133.4375,34.375,8°40′,513343
133.3125,34.375,8°40′,513342
133.1875,34.375,8° 0′,513341
133.0625,34.375,7°40′,513340
133.9375,34.2917,7°50′,513337
133.8125,34.2917,7°50′,513336
133.6875,34.2917,8° 0′,513335
133.5625,34.2917,8°10′,513334
133.4375,34.2917,8°30′,513333
133.3125,34.2917,8°20′,513332
133.1875,34.2917,7°50′,513331
133.0625,34.2917,7°40′,513330
133.9375,34.2083,7°50′,513327
133.8125,34.2083,7°50′,513326
133.6875,34.2083,7°50′,513325
133.5625,34.2083,8° 0′,513324
133.3125,34.2083,8° 0′,513322
133.1875,34.2083,7°50′,513321
133.0625,34.2083,7°40′,513320
133.9375,34.125,7°40′,513317
133.8125,34.125,7°40′,513316
133.6875,34.125,7°50′,513315
133.5625,34.125,7°50′,513314
133.4375,34.125,8° 0′,513313
133.3125,34.125,7°50′,513312
133.1875,34.125,7°50′,513311
133.0625,34.125,7°50′,513310
133.9375,34.0417,7°40′,513307
133.8125,34.0417,7°40′,513306
133.6875,34.0417,7°50′,513305
133.5625,34.0417,7°50′,513304
133.3125,34.0417,7°50′,513302
133.0625,34.0417,7°50′,513300
132.9375,34.625,8° 0′,513277
132.8125,34.625,8° 0′,513276
132.6875,34.625,8° 0′,513275
132.5625,34.625,7°50′,513274
132.4375,34.625,7°50′,513273
132.3125,34.625,7°50′,513272
132.1875,34.625,7°50′,513271
132.0625,34.625,7°50′,513270
132.9375,34.5417,8° 0′,513267
132.8125,34.5417,8° 0′,513266
132.6875,34.5417,8° 0′,513265
132.5625,34.5417,7°50′,513264
132.4375,34.5417,7°50′,513263
132.3125,34.5417,7°50′,513262
132.1875,34.5417,7°50′,513261
132.0625,34.5417,8° 0′,513260
132.9375,34.4583,7°50′,513257
132.8125,34.4583,7°50′,513256
132.6875,34.4583,7°50′,513255
132.5625,34.4583,7°50′,513254
132.4375,34.4583,7°50′,513253
132.3125,34.4583,7°50′,513252
132.1875,34.4583,7°50′,513251
132.0625,34.4583,8° 0′,513250
132.9375,34.375,7°50′,513247
132.8125,34.375,7°50′,513246
132.6875,34.375,7°50′,513245
132.5625,34.375,7°50′,513244
132.4375,34.375,7°50′,513243
132.3125,34.375,7°50′,513242
132.1875,34.375,7°50′,513241
132.0625,34.375,8° 0′,513240
132.9375,34.2917,7°40′,513237
132.8125,34.2917,7°50′,513236
132.6875,34.2917,7°50′,513235
132.5625,34.2917,7°50′,513234
132.4375,34.2917,7°50′,513233
132.3125,34.2917,7°50′,513232
132.1875,34.2917,7°50′,513231
132.0625,34.2917,7°50′,513230
132.9375,34.2083,7°50′,513227
132.8125,34.2083,7°50′,513226
132.6875,34.2083,7°50′,513225
132.5625,34.2083,7°50′,513224
132.4375,34.2083,7°50′,513223
132.3125,34.2083,7°50′,513222
132.1875,34.2083,7°50′,513221
132.0625,34.2083,7°50′,513220
132.9375,34.125,7°50′,513217
132.8125,34.125,7°50′,513216
132.6875,34.125,7°40′,513215
132.5625,34.125,7°50′,513214
132.4375,34.125,7°50′,513213
132.3125,34.125,7°50′,513212
132.1875,34.125,7°50′,513211
132.0625,34.125,7°50′,513210
132.9375,34.0417,7°50′,513207
132.8125,34.0417,7°40′,513206
132.6875,34.0417,7°40′,513205
132.5625,34.0417,7°40′,513204
132.4375,34.0417,7°40′,513203
132.3125,34.0417,7°50′,513202
132.1875,34.0417,7°50′,513201
132.0625,34.0417,7°50′,513200
131.9375,34.625,8°10′,513177
131.8125,34.625,8°10′,513176
131.6875,34.625,8°10′,513175
131.5625,34.625,8° 0′,513174
131.9375,34.5417,8° 0′,513167
131.8125,34.5417,8° 0′,513166
131.6875,34.5417,8° 0′,513165
131.5625,34.5417,8° 0′,513164
131.4375,34.5417,8°10′,513163
131.3125,34.5417,8°10′,513162
131.9375,34.4583,8° 0′,513157
131.8125,34.4583,8° 0′,513156
131.6875,34.4583,7°50′,513155
131.5625,34.4583,8° 0′,513154
131.4375,34.4583,8°10′,513153
131.3125,34.4583,8°10′,513152
131.1875,34.4583,7°50′,513151
131.0625,34.4583,7°40′,513150
131.9375,34.375,8° 0′,513147
131.8125,34.375,7°50′,513146
131.6875,34.375,7°50′,513145
131.5625,34.375,8° 0′,513144
131.4375,34.375,8° 0′,513143
131.3125,34.375,8° 0′,513142
131.1875,34.375,7°50′,513141
131.0625,34.375,7°40′,513140
131.9375,34.2917,7°50′,513137
131.8125,34.2917,7°50′,513136
131.6875,34.2917,7°50′,513135
131.5625,34.2917,7°50′,513134
131.4375,34.2917,7°40′,513133
131.3125,34.2917,7°50′,513132
131.1875,34.2917,7°50′,513131
131.0625,34.2917,7°50′,513130
131.9375,34.2083,7°50′,513127
131.8125,34.2083,7°40′,513126
131.6875,34.2083,7°50′,513125
131.5625,34.2083,7°40′,513124
131.4375,34.2083,7°40′,513123
131.3125,34.2083,7°40′,513122
131.1875,34.2083,7°50′,513121
131.0625,34.2083,7°50′,513120
131.9375,34.125,7°50′,513117
131.8125,34.125,7°50′,513116
131.6875,34.125,7°50′,513115
131.5625,34.125,7°50′,513114
131.4375,34.125,7°50′,513113
131.3125,34.125,7°50′,513112
131.1875,34.125,7°50′,513111
131.0625,34.125,7°50′,513110
131.9375,34.0417,7°50′,513107
131.8125,34.0417,7°50′,513106
131.6875,34.0417,7°50′,513105
131.5625,34.0417,7°50′,513104
131.4375,34.0417,7°50′,513103
131.3125,34.0417,7°50′,513102
131.1875,34.0417,7°50′,513101
131.0625,34.0417,7°50′,513100
130.9375,34.4583,7°30′,513057
130.9375,34.375,7°30′,513047
130.8125,34.375,7°30′,513046
130.9375,34.2917,7°30′,513037
130.8125,34.2917,7°30′,513036
130.9375,34.2083,7°30′,513027
130.0625,34.2083,7°50′,513020
130.9375,34.125,7°40′,513017
130.8125,34.125,7°40′,513016
130.9375,34.0417,7°50′,513007
130.8125,34.0417,8° 0′,513006
130.6875,34.0417,8° 0′,513005
129.4375,34.625,8° 0′,512973
129.3125,34.625,8° 0′,512972
129.4375,34.5417,8° 0′,512963
129.3125,34.5417,8° 0′,512962
129.4375,34.4583,8° 0′,512953
129.3125,34.4583,8° 0′,512952
129.4375,34.375,8° 0′,512943
129.3125,34.375,8° 0′,512942
129.1875,34.375,8° 0′,512941
129.4375,34.2917,8° 0′,512933
129.3125,34.2917,8° 0′,512932
129.1875,34.2917,8° 0′,512931
129.3125,34.2083,8° 0′,512922
129.1875,34.2083,8° 0′,512921
129.3125,34.125,8° 0′,512912
129.1875,34.125,8° 0′,512911
139.6875,33.875,7°30′,503965
139.5625,33.875,7°30′,503964
139.3125,33.625,7°30′,503932
138.8125,33.9583,7°30′,503876
136.3125,33.9583,7°30′,503672
136.1875,33.9583,7°20′,503671
136.0625,33.9583,7°20′,503670
136.1875,33.875,7°20′,503661
136.0625,33.875,7°30′,503660
136.0625,33.7917,7°30′,503650
136.0625,33.7083,7°30′,503640
135.9375,33.9583,7°30′,503577
135.8125,33.9583,7°30′,503576
135.6875,33.9583,7°40′,503575
135.5625,33.9583,7°40′,503574
135.4375,33.9583,7°40′,503573
135.3125,33.9583,7°40′,503572
135.1875,33.9583,7°20′,503571
135.0625,33.9583,7°10′,503570
135.9375,33.875,7°30′,503567
135.8125,33.875,7°30′,503566
135.6875,33.875,7°30′,503565
135.5625,33.875,7°30′,503564
135.4375,33.875,7°40′,503563
135.3125,33.875,7°40′,503562
135.1875,33.875,7°20′,503561
135.0625,33.875,7°10′,503560
135.9375,33.7917,7°40′,503557
135.8125,33.7917,7°30′,503556
135.6875,33.7917,7°30′,503555
135.5625,33.7917,7°30′,503554
135.4375,33.7917,7°30′,503553
135.3125,33.7917,7°30′,503552
135.1875,33.7917,7°20′,503551
135.9375,33.7083,7°40′,503547
135.8125,33.7083,7°40′,503546
135.6875,33.7083,7°30′,503545
135.5625,33.7083,7°30′,503544
135.4375,33.7083,7°30′,503543
135.3125,33.7083,7°30′,503542
135.9375,33.625,7°30′,503537
135.8125,33.625,7°30′,503536
135.6875,33.625,7°30′,503535
135.5625,33.625,7°30′,503534
135.4375,33.625,7°30′,503533
135.3125,33.625,7°20′,503532
135.9375,33.5417,7°30′,503527
135.8125,33.5417,7°30′,503526
135.6875,33.5417,7°30′,503525
135.5625,33.5417,7°30′,503524
135.4375,33.5417,7°30′,503523
135.8125,33.4583,7°30′,503516
135.6875,33.4583,7°30′,503515
135.5625,33.4583,7°30′,503514
134.6875,33.9583,7°40′,503475
134.5625,33.9583,7°40′,503474
134.4375,33.9583,7°40′,503473
134.3125,33.9583,7°40′,503472
134.1875,33.9583,7°40′,503471
134.0625,33.9583,7°40′,503470
134.8125,33.875,7°30′,503466
134.6875,33.875,7°40′,503465
134.5625,33.875,7°40′,503464
134.4375,33.875,7°40′,503463
134.3125,33.875,7°40′,503462
134.1875,33.875,7°40′,503461
134.0625,33.875,7°40′,503460
134.8125,33.7917,7°30′,503456
134.6875,33.7917,7°30′,503455
134.5625,33.7917,7°40′,503454
134.4375,33.7917,7°40′,503453
134.3125,33.7917,7°30′,503452
134.1875,33.7917,7°40′,503451
134.0625,33.7917,7°40′,503450
134.5625,33.7083,7°30′,503444
134.4375,33.7083,7°30′,503443
134.3125,33.7083,7°30′,503442
134.1875,33.7083,7°40′,503441
134.0625,33.7083,7°40′,503440
134.5625,33.625,7°30′,503434
134.4375,33.625,7°30′,503433
134.3125,33.625,7°30′,503432
134.1875,33.625,7°40′,503431
134.0625,33.625,7°40′,503430
134.3125,33.5417,7°30′,503422
134.1875,33.5417,7°30′,503421
134.0625,33.5417,7°30′,503420
